구분,자치구명,법정동명,건물유형,2022년 1월,2022년 2월,2022년 3월,2022년 4월,2022년 5월,2022년 6월,2022년 7월,2022년 8월,2022년 9월,2022년 10월,2022년 11월,2022년 12월
가스,영등포구,영등포동1가, 공동주택 ,2410148,1779398,854346,603968,562416,415095,455156,460034,460034,839547,1459615,2993845
가스,영등포구,영등포동1가, 단독주택 ,0,0,0,0,0,0,0,0,0,0,,
가스,영등포구,영등포동2가, 공동주택 ,1308195,1066556,624155,306149,229340,194584,173075,198389,198389,234942,470161,963608
가스,영등포구,영등포동2가, 단독주택 ,540718,425373,289934,127149,75809,61712,48418,61814,61814,97690,200858,369716
가스,영등포구,영등포동3가, 공동주택 ,318035,216567,147287,127501,81924,106158,86188,76857,73153,124430,203434,356773
가스,영등포구,영등포동3가, 단독주택 ,165354,150766,109600,107128,93586,89902,92626,91164,91164,134271,146908,220311
가스,영등포구,영등포동4가, 공동주택 ,975266,674653,346259,235521,174948,149690,140220,169854,169854,390606,628528,1249037
가스,영등포구,영등포동4가, 단독주택 ,98272,74879,48940,43506,40068,41045,29057,32829,32829,55653,74624,130045
가스,영등포구,영등포동5가, 공동주택 ,1490588,1163213,712157,469136,378940,308028,329105,418681,418681,693964,996891,2018527
가스,영등포구,영등포동5가, 단독주택 ,947928,604427,301748,149617,93596,81537,75798,90870,90870,288917,459395,845556
가스,영등포구,영등포동6가, 공동주택 ,1211068,661773,390431,221983,147226,118454,122764,122093,122093,250566,472196,1114642
가스,영등포구,영등포동6가, 단독주택 ,974874,548224,329369,182305,120078,92937,93745,102661,102661,215137,410139,914758
가스,영등포구,영등포동7가, 공동주택 ,15244048,9799027,6433577,3444493,2513868,2196420,2045587,2219207,2219207,3448638,5747814,13269600
가스,영등포구,영등포동7가, 단독주택 ,1684349,978399,619500,318848,204304,163509,157396,179417,179417,430778,601033,1393969
가스,영등포구,영등포동8가, 공동주택 ,7350304,5125199,2355446,1311519,956309,759983,818669,917049,917049,2543876,4544531,8374692
가스,영등포구,영등포동8가, 단독주택 ,528047,360884,170044,87310,62520,52784,55644,76913,76913,193706,354754,627016
가스,용산구,갈월동, 공동주택 ,2847454,2458070,1352575,657668,388716,267890,211917,316196,316196,442565,1024496,1839419
가스,용산구,갈월동, 단독주택 ,3874891,3318385,1796341,884192,506308,362827,278901,382310,382310,580353,1316378,2388571
가스,용산구,남영동, 공동주택 ,123298,99081,56141,26646,11886,7945,6245,9123,9123,15517,38090,73870
가스,용산구,남영동, 단독주택 ,1316999,1117774,766719,449123,366417,259155,235454,306763,306763,363280,616532,954717
가스,용산구,도원동, 공동주택 ,14138209,10623577,7449383,3638637,2085068,1452569,1276730,1516957,1516957,2634420,5438416,10228303
가스,용산구,도원동, 단독주택 ,68788,34182,15834,11611,8476,7772,6903,8347,8347,20595,40068,102777
가스,용산구,동빙고동, 공동주택 ,14842715,11430795,6528445,3366621,1982746,1342718,1214196,1528646,1528646,2041034,4631400,8734433
가스,용산구,동빙고동, 단독주택 ,7595261,5510626,3130157,1506232,849797,493817,483784,548763,548763,1008790,2299962,4478675
가스,용산구,동자동, 공동주택 ,1800289,1390660,838245,431159,262368,188884,148190,197161,197161,325448,663770,1117821
가스,용산구,동자동, 단독주택 ,3534237,2781870,1603267,865893,473347,316728,262288,363208,363208,568019,1263416,2129586
가스,용산구,문배동, 공동주택 ,15246585,9631840,6167573,2960918,2245396,1641398,1586065,1667801,1667801,2799313,5087152,12675396
가스,용산구,문배동, 단독주택 ,74940,70006,68587,62812,68507,50716,55576,48142,48142,56588,73491,60822
가스,용산구,보광동, 공동주택 ,10566306,8470822,4993938,2521256,1385325,901201,817458,963708,963708,1787073,3695559,7143239
가스,용산구,보광동, 단독주택 ,37465728,32271866,19151825,9634454,5185897,3654901,3083788,3579779,3579779,5900298,12490839,23461540
가스,용산구,산천동, 공동주택 ,10405900,7079877,3803279,2193585,1417992,1055027,1193487,1521009,1521009,3762349,6219631,11777890
가스,용산구,산천동, 단독주택 ,654785,355523,213314,108019,75117,54834,54410,63739,63739,139458,234524,603589
가스,용산구,서계동, 공동주택 ,5130138,3669989,2535361,1062906,584386,446910,373473,468951,468951,833909,1942586,3636665
가스,용산구,서계동, 단독주택 ,8891526,6424209,4496000,1891622,1082887,872873,731340,890749,890749,1557309,3509011,6565808
가스,용산구,서빙고동, 공동주택 ,4144303,2414844,1525607,555082,706081,267069,650043,370117,370117,1597280,2120743,4617983
가스,용산구,서빙고동, 단독주택 ,1880366,1289364,700585,377478,217802,156320,163881,189283,189283,491646,944551,1588393
가스,용산구,신계동, 공동주택 ,419478,204560,132112,65447,47359,41774,60505,42488,42488,80900,167224,371604
가스,용산구,신계동, 단독주택 ,150345,66115,43928,29939,30344,26209,21178,24536,24536,33736,53484,143392
가스,용산구,신창동, 공동주택 ,2734390,1864663,928287,528665,359331,296624,283499,379173,379173,1085019,1657808,3265130
가스,용산구,신창동, 단독주택 ,2128059,1408902,666227,373820,244067,216242,197392,257522,257522,864289,1272602,2650784
가스,용산구,용문동, 공동주택 ,8009443,5031093,2932686,1545093,1010635,821164,737894,1047559,1047559,2078740,3827354,8067271
가스,용산구,용문동, 단독주택 ,6727605,4319003,2861850,1388054,906580,722697,652014,882007,882007,1492616,2838931,5800715
가스,용산구,용산동2가, 공동주택 ,12508192,12158302,7067538,3592664,1882267,1298964,1038498,1190389,1190389,1751268,4363885,7136332
가스,용산구,용산동2가, 단독주택 ,19865092,19041122,10700964,5426441,3000061,2071145,1731142,2003736,2002798,3117579,6808696,12098071
가스,용산구,용산동3가, 공동주택 ,46350,24215,12662,7187,6426,6316,5965,6604,6604,11029,17732,45528
가스,용산구,용산동3가, 단독주택 ,603500,341912,200380,99635,72431,53166,48232,72906,72906,165427,262780,534147
가스,용산구,용산동5가, 공동주택 ,10120110,6797740,4456720,3289530,1736676,184433,385087,173885,173885,432960,218590,530185
가스,용산구,원효로1가, 공동주택 ,10954422,7229523,3858094,2261216,2155576,2329902,2578030,1933478,1933478,2061846,3955287,10039680
가스,용산구,원효로1가, 단독주택 ,5254563,3551164,2434664,1126408,723149,524421,460520,587368,587368,1073547,2115292,4502955
가스,용산구,원효로2가, 공동주택 ,2140041,1174899,685206,343490,233086,190775,168174,211482,211482,565299,905906,1941198
가스,용산구,원효로2가, 단독주택 ,1959861,1087766,658728,386012,267081,208117,189180,248029,248029,480979,795325,1675254
가스,용산구,원효로3가, 공동주택 ,1492371,1139395,789154,375491,204059,166372,158579,181648,181648,262285,616623,1121620
가스,용산구,원효로3가, 단독주택 ,2807453,2106265,1426501,619504,348167,268070,230142,288608,288608,486108,1120806,2089102
가스,용산구,원효로4가, 공동주택 ,4962872,3026569,1661849,993634,543824,589723,414481,639811,639811,1205626,2294940,4993971
가스,용산구,원효로4가, 단독주택 ,1061549,528879,342976,182566,102731,82061,77631,92802,92802,231054,385965,962525
가스,용산구,이촌동, 공동주택 ,11312882,8381808,5898675,3457114,2945613,2470898,2542260,2529515,2529515,3859424,5726632,10141079
가스,용산구,이촌동, 단독주택 ,634939,421731,219825,105264,66372,59263,52944,70802,70802,179329,367626,665926
가스,용산구,이태원동, 공동주택 ,32373662,25349818,14774374,7051516,4573068,3194616,2808460,3103303,3103303,6667078,12108015,25205453
가스,용산구,이태원동, 단독주택 ,47048756,38206420,23978003,12641119,9338970,7386285,8314869,7989230,8049747,10440423,17330872,30192251
가스,용산구,주성동, 공동주택 ,1475448,1249132,618195,299555,155471,96371,81423,110672,110672,165698,443924,944109
가스,용산구,주성동, 단독주택 ,1851346,1517681,749167,381194,204639,20187,115848,158164,158164,260417,599793,1192901
가스,용산구,청암동, 공동주택 ,3252393,1910656,1255952,749021,599524,415642,422485,484484,484484,726257,1191922,2711615
가스,용산구,청암동, 단독주택 ,206432,120491,70387,37893,20132,15533,16617,15124,15124,44385,79076,162535
가스,용산구,청파동1가, 공동주택 ,12570168,7667084,4665803,2295825,1450315,1120822,1111947,1247562,1247562,3204092,5532428,11647336
가스,용산구,청파동1가, 단독주택 ,6713206,4083719,2306644,1167615,717080,537925,547295,639264,639264,1765129,3012913,6446021
가스,용산구,청파동2가, 공동주택 ,3146634,2063706,1373296,663734,393000,334084,284986,327403,327403,702696,1256163,2705202
가스,용산구,청파동2가, 단독주택 ,4222463,2941926,1886025,927595,532707,434261,391136,452741,452741,953308,1767923,3716873
가스,용산구,청파동3가, 공동주택 ,2843483,1794330,1023335,535450,371616,299320,308532,344200,344200,936169,1476533,3080024
가스,용산구,청파동3가, 단독주택 ,6895247,4198937,2426215,1317916,936450,707217,698621,817663,817663,1871593,3098231,6973470
가스,용산구,한강로1가, 공동주택 ,12029879,9562537,5720690,2705384,1848304,1335717,1150907,1227764,1227764,1909546,3389378,6879347
가스,용산구,한강로1가, 단독주택 ,852214,560868,396516,205807,148563,121914,96788,114794,114794,176181,308473,559420
가스,용산구,한강로2가, 공동주택 ,12662572,6166765,5441666,3018560,2453761,2571653,2306584,2467300,2467300,3236521,5071310,12545553
가스,용산구,한강로2가, 단독주택 ,400716,266926,213553,175124,160524,124222,120537,123781,123781,194821,266625,441333
가스,용산구,한강로3가, 공동주택 ,14020221,9528058,5689788,3828829,3419243,4582372,4099917,3286390,3286390,4112481,5935600,14884420
가스,용산구,한강로3가, 단독주택 ,1898415,1438150,947911,451796,252411,190845,157004,180886,180886,330260,702699,1383524
가스,용산구,한남동, 공동주택 ,64233438,48269502,28161019,14395060,8607260,6774751,6141578,6498071,6498071,11821194,21490566,45166549
가스,용산구,한남동, 단독주택 ,34282749,27482151,16894778,8772719,5779069,5066001,4896256,5035548,5013069,6992056,11774613,21714108
가스,용산구,효창동, 공동주택 ,20109217,12743454,7111134,3869012,2547528,1930189,2008385,2336202,2336202,5326602,8788076,17180185
가스,용산구,효창동, 단독주택 ,4972925,2985991,1580304,859474,515020,436528,397191,492783,492783,1278236,2057184,4760224
가스,용산구,후암동, 공동주택 ,27910525,19575959,12062592,6396511,3663480,3037625,2768655,3212821,3212821,6839199,11070869,22652714
가스,용산구,후암동, 단독주택 ,23213024,16119486,10313967,4993909,2704167,2028083,1746076,2247897,2247855,5022998,8350915,17386192
가스,은평구,갈현동, 공동주택 ,88313019,54147590,34699181,18178085,11887825,8970401,8095574,10481583,10481583,22776522,38063527,75375839
가스,은평구,갈현동, 단독주택 ,44648901,26537324,16246702,8445672,5479805,3947646,3563979,4781054,4780755,10483293,17436006,35437013
가스,은평구,구산동, 공동주택 ,61387999,42418162,26794997,13938538,8935149,6741387,6274534,7947542,7947542,18152577,30365389,58458465
가스,은평구,구산동, 단독주택 ,13509660,9218608,5631365,2813696,1806854,1386193,1282607,1626128,1625276,4010501,6652839,13262101
가스,은평구,녹번동, 공동주택 ,63654688,43747596,26383065,14404042,9603480,7460479,7278790,8516644,8516644,18346650,31153077,60676748
가스,은평구,녹번동, 단독주택 ,21900474,12891120,7298257,4068516,2492268,1774067,1857015,2390454,2390454,6418970,10779642,22590348
가스,은평구,대조동, 공동주택 ,40493887,25194736,15313364,8055197,5849638,4215108,4108754,5059712,5059712,11256451,19461549,38150156
가스,은평구,대조동, 단독주택 ,24247393,14893125,9223989,4742872,3418145,2483205,2307730,2755500,2755415,6347899,11239985,22513874
가스,은평구,불광동, 공동주택 ,116445160,75990791,46194806,23747353,16231233,11782729,11905336,14389397,14389397,37366085,60041819,118405771
가스,은평구,불광동, 단독주택 ,51865438,32258535,19765474,10020732,6527043,4475467,4459015,5727876,5723530,14491459,24938431,49737028
가스,은평구,수색동, 공동주택 ,17871154,13317963,8353836,4313728,2664081,1997632,1799254,2132649,2132649,4317432,8040636,15549133
가스,은평구,수색동, 단독주택 ,2541662,1710758,935067,478434,274216,219843,204712,259526,259526,756962,1248620,2476150
가스,은평구,신사동, 공동주택 ,89701721,60114034,37326323,18869500,12098018,9484672,8568919,10495071,10495071,24872110,41330281,82205047
가스,은평구,신사동, 단독주택 ,28713190,17866600,10996562,5353835,3393654,2656768,2406187,2943556,2943556,7269203,12463951,24799525
가스,은평구,역촌동, 공동주택 ,82341321,53408100,32757323,16989912,11667612,8814749,8081547,10243223,10243223,22200401,38636434,76885013
가스,은평구,역촌동, 단독주택 ,30751256,19255107,11976573,6237515,4218801,3245835,2945090,3652511,3649146,7594443,13348645,27798251
가스,은평구,응암동, 공동주택 ,123376370,81883010,50574079,27565698,19758703,15658284,14555253,17608531,17608531,35746375,60384852,121788977
가스,은평구,응암동, 단독주택 ,46209825,29422908,17925396,8975184,6161973,4530247,4182756,5184868,5184230,12395226,21458017,44775722
가스,은평구,증산동, 공동주택 ,26984176,17810231,11041501,5503056,3769816,2684679,2577292,3159910,3159910,6688778,12206727,24277116
가스,은평구,증산동, 단독주택 ,13270427,8848106,5703026,2512612,1593434,1062062,923163,1204087,1204087,2626601,5264719,10609221
가스,은평구,진관동, 공동주택 ,5395090,3162873,4753383,2959049,4147391,2764161,4137832,2821548,2821548,4477620,2937110,4829835
가스,은평구,진관동, 단독주택 ,4066185,2290408,1403670,708061,341617,293453,267287,439267,437647,1598095,2327757,3953662
가스,종로구,가회동, 공동주택 ,1309070,935642,541725,275299,163160,118253,119350,134099,134099,275469,508352,1033402
가스,종로구,가회동, 단독주택 ,5641781,3876723,2154234,1153108,495231,341202,366529,460030,460030,1267798,2111898,4510021
가스,종로구,견지동, 공동주택 ,900835,641759,409302,318523,217113,200165,218937,203812,203812,310448,427018,790517
가스,종로구,경운동, 공동주택 ,157623,132160,78890,66762,82624,105727,34172,39112,39112,81430,91189,179831
가스,종로구,경운동, 단독주택 ,117353,81983,55253,46891,37669,26421,6066,25165,25165,67901,77524,115230
가스,종로구,계동, 공동주택 ,563639,424021,291475,178718,78648,53204,32620,37512,37512,71183,157261,241284
가스,종로구,계동, 단독주택 ,4536708,3542060,2329181,1372243,675040,428399,339865,307258,307258,481148,1246461,1964825
가스,종로구,관수동, 단독주택 ,23638,26791,26484,28944,26469,25580,22198,25877,25877,27454,33398,30547
가스,종로구,관훈동, 단독주택 ,292315,291030,233467,248846,253429,185012,182689,231220,231220,294069,319106,425288
가스,종로구,교남동, 단독주택 ,78330,64184,68146,66757,60338,58571,59846,57538,57538,72576,78411,92743
가스,종로구,교북동, 공동주택 ,1358270,871047,590295,339591,256992,221032,213133,225792,225792,324014,616800,1120223
가스,종로구,교북동, 단독주택 ,50437,42880,22961,8838,2855,2904,1668,1535,1535,8269,21668,32396
가스,종로구,구기동, 공동주택 ,17584396,11222748,8344706,3913485,2012627,1319066,1155870,1553812,1553812,3072807,6868543,12301606
가스,종로구,구기동, 단독주택 ,8180899,4792936,3494118,1563647,850492,753070,578066,646991,646991,1358923,3064491,5957868
가스,종로구,궁정동, 공동주택 ,322526,233577,111136,56802,36303,25783,20760,19705,19705,60900,119171,250777
가스,종로구,궁정동, 단독주택 ,436533,325914,192301,57227,52920,72051,85602,57489,57489,117143,251231,406793
가스,종로구,권농동, 단독주택 ,299217,221103,116556,45151,26799,16976,17044,20342,20342,66969,117231,300278
가스,종로구,낙원동, 공동주택 ,92959,72824,42695,23508,8010,5852,3978,6223,6223,13178,38558,58954
가스,종로구,낙원동, 단독주택 ,160398,132931,83473,60576,34854,25757,18990,25830,25830,44821,72936,126844
가스,종로구,내수동, 공동주택 ,1979061,1257498,708754,381197,216341,358380,323029,189649,189649,379165,713636,1547375
가스,종로구,내수동, 단독주택 ,66434,44800,26831,13490,4134,4106,-2007,725,725,12203,27704,71844
가스,종로구,내자동, 단독주택 ,209668,153587,108432,82137,57793,41482,41603,49601,49601,75837,95481,195976
가스,종로구,누상동, 공동주택 ,9084456,6859554,5308460,2503894,1400469,895621,653875,684980,684980,1099776,3015459,4435322
가스,종로구,누상동, 단독주택 ,1957825,1576934,1118846,544565,288853,168092,120312,120754,120754,211179,630987,934691
가스,종로구,누하동, 공동주택 ,409296,514046,283966,134408,77845,48437,32273,37128,37128,55840,162442,265122
가스,종로구,누하동, 단독주택 ,2378682,2985271,1545567,736244,382199,276792,227332,244859,244859,334953,856540,1492949
가스,종로구,당주동, 공동주택 ,1419280,878212,346890,188446,110826,104130,103552,108510,108510,195805,463171,1394845
가스,종로구,당주동, 단독주택 ,0,0,0,0,0,0,0,0,0,0,,
